"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 5 Social Modifier","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value","Interval Channel 11 Name","Interval Channel 11 Value"
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:02:48","2019-06-29","10:02:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","8","","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:02:48","2019-06-29","10:02:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","8","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:02:48","2019-06-29","10:02:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","8","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:02:48","2019-06-29","10:02:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","8","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:03:48","2019-06-29","10:03:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","9","","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:03:48","2019-06-29","10:03:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","9","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:03:48","2019-06-29","10:03:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","9","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:03:48","2019-06-29","10:03:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","9","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:04:48","2019-06-29","10:04:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","10","","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:04:48","2019-06-29","10:04:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","10","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:04:48","2019-06-29","10:04:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","10","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:04:48","2019-06-29","10:04:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","10","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:05:48","2019-06-29","10:05:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","11","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:05:48","2019-06-29","10:05:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","11","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:05:48","2019-06-29","10:05:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","11","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:05:48","2019-06-29","10:05:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","11","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:06:48","2019-06-29","10:06:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","12","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:06:48","2019-06-29","10:06:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","12","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:06:48","2019-06-29","10:06:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:06:48","2019-06-29","10:06:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","12","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:07:48","2019-06-29","10:07:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","13","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:07:48","2019-06-29","10:07:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","13","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:07:48","2019-06-29","10:07:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","13","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:07:48","2019-06-29","10:07:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","13","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:08:48","2019-06-29","10:08:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","14","","","","","","","","","","","","","Maintenance","Rubbing","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:08:48","2019-06-29","10:08:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","14","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:08:48","2019-06-29","10:08:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","14","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:08:48","2019-06-29","10:08:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","14","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:09:48","2019-06-29","10:09:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","15","","","","","","","","","","","","","Maintenance","Rubbing","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:09:48","2019-06-29","10:09:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","15","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:09:48","2019-06-29","10:09:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","15","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"873","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 09:54:48","2019-06-29 10:09:48","2019-06-29 10:09:48","2019-06-29","10:09:48","2019","6","10","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","15","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:00:10","2019-07-11","14:00:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","1","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:00:10","2019-07-11","14:00:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","1","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:00:10","2019-07-11","14:00:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","1","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:00:10","2019-07-11","14:00:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","1","","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:01:10","2019-07-11","14:01:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","2","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:01:10","2019-07-11","14:01:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","2","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:01:10","2019-07-11","14:01:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","2","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:01:10","2019-07-11","14:01:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","2","","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:02:10","2019-07-11","14:02:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","3","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:02:10","2019-07-11","14:02:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","3","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:02:10","2019-07-11","14:02:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","3","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:02:10","2019-07-11","14:02:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:03:10","2019-07-11","14:03:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","4","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:03:10","2019-07-11","14:03:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","4","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:03:10","2019-07-11","14:03:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","4","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:03:10","2019-07-11","14:03:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:04:10","2019-07-11","14:04:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","5","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:04:10","2019-07-11","14:04:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","5","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:04:10","2019-07-11","14:04:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","5","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:04:10","2019-07-11","14:04:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","5","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:05:10","2019-07-11","14:05:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","6","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:05:10","2019-07-11","14:05:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","6","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:05:10","2019-07-11","14:05:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","6","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:05:10","2019-07-11","14:05:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","6","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:06:10","2019-07-11","14:06:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","7","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:06:10","2019-07-11","14:06:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","7","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:06:10","2019-07-11","14:06:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","7","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:06:10","2019-07-11","14:06:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","7","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:07:10","2019-07-11","14:07:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","8","","","","","","","","","","","","","Maintenance","Rubbing","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:07:10","2019-07-11","14:07:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","8","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:07:10","2019-07-11","14:07:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","8","","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:07:10","2019-07-11","14:07:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","8","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:08:10","2019-07-11","14:08:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","9","","","","","","","","","","","","","Maintenance","Rubbing","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:08:10","2019-07-11","14:08:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:08:10","2019-07-11","14:08:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","9","","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:08:10","2019-07-11","14:08:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","9","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:09:10","2019-07-11","14:09:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","10","","","","","","","","","","","","","Maintenance","Rubbing","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:09:10","2019-07-11","14:09:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","10","","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:09:10","2019-07-11","14:09:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","10","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:09:10","2019-07-11","14:09:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","10","","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:10:10","2019-07-11","14:10:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","11","Inactive","Alert","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:10:10","2019-07-11","14:10:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","11","","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:10:10","2019-07-11","14:10:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","11","","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:10:10","2019-07-11","14:10:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","11","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:11:10","2019-07-11","14:11:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","12","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:11:10","2019-07-11","14:11:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"913","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-11 13:59:10","2019-07-11 14:14:10","2019-07-11 14:11:10","2019-07-11","14:11:10","2019","7","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","12","","","","","","","","","","","","","","","","","","","","","Other","Out of View","",""
