"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value"
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","2018-06-14 14:37:20","2018-06-14","14:37:20","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","6","","","Inactive","Resting"
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","2018-06-14 14:38:20","2018-06-14","14:38:20","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","7","","","Inactive","Resting"
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","2018-06-14 14:39:20","2018-06-14","14:39:20","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","8","","","Inactive","Resting"
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","2018-06-14 14:40:20","2018-06-14","14:40:20","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","9","","","Inactive","Resting"
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","2018-06-14 14:41:20","2018-06-14","14:41:20","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","10","","","Inactive","Resting"
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","2018-06-14 14:42:20","2018-06-14","14:42:20","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","11","","","Inactive","Resting"
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","2018-06-14 14:43:20","2018-06-14","14:43:20","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","12","","","Inactive","Resting"
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","2018-06-14 14:44:20","2018-06-14","14:44:20","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","13","","","Inactive","Resting"
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","2018-06-14 14:45:20","2018-06-14","14:45:20","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","14","","","Inactive","Resting"
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","","","","","","","Barney","15.00","","600x600","","Interval","Barney","15","","","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","2018-06-20 14:18:00","2018-06-20","14:18:00","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","1","Active","Pacing","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","2018-06-20 14:19:00","2018-06-20","14:19:00","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","2","Active","Pacing","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","2018-06-20 14:20:00","2018-06-20","14:20:00","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","3","Active","Pacing","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","2018-06-20 14:21:00","2018-06-20","14:21:00","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","4","Active","Pacing","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","2018-06-20 14:22:00","2018-06-20","14:22:00","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","5","Active","Climbing","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","2018-06-20 14:23:00","2018-06-20","14:23:00","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","6","Active","Pacing","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","2018-06-20 14:24:00","2018-06-20","14:24:00","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","7","Active","Pacing","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","2018-06-20 14:25:00","2018-06-20","14:25:00","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","8","Active","Pacing","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","2018-06-20 14:26:00","2018-06-20","14:26:00","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","9","Active","Pacing","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","2018-06-20 14:27:00","2018-06-20","14:27:00","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","10","Active","Pacing","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","2018-06-20 14:28:00","2018-06-20","14:28:00","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","11","Active","Pacing","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","2018-06-20 14:29:00","2018-06-20","14:29:00","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","12","Active","Pacing","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","2018-06-20 14:30:00","2018-06-20","14:30:00","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","13","Active","Pacing","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","2018-06-20 14:31:00","2018-06-20","14:31:00","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","14","Active","Pacing","",""
"190","Sun Bear","Michaela Sadiarin","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-20 14:16:58","2018-06-20 14:31:58","","","","","","","Barney","15.00","","600x600","","Interval","Barney","15","","","",""
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:28:06","2018-06-22","13:28:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","1","Active","Pacing","",""
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:29:06","2018-06-22","13:29:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","2","Active","Pacing","",""
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:30:06","2018-06-22","13:30:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","3","Active","Other","",""
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:31:06","2018-06-22","13:31:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","4","Active","Other","",""
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:32:06","2018-06-22","13:32:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","5","Active","Pacing","",""
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:33:06","2018-06-22","13:33:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","6","Active","Other","",""
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:34:06","2018-06-22","13:34:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","7","Active","Pacing","",""
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:35:06","2018-06-22","13:35:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","8","","","Inactive","Out of view"
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:36:06","2018-06-22","13:36:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","9","Active","Other","",""
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:37:06","2018-06-22","13:37:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","10","Active","Pacing","",""
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:38:06","2018-06-22","13:38:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","11","Active","Pacing","",""
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:39:06","2018-06-22","13:39:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","12","Active","Pacing","",""
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:40:06","2018-06-22","13:40:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","13","Active","Pacing","",""
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:41:06","2018-06-22","13:41:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","14","Active","Pacing","",""
"192","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-22 13:27:05","2018-06-22 13:42:05","2018-06-22 13:42:06","2018-06-22","13:42:06","2018","6","13","Barney","15.00","","600x600","","Interval","Barney","15","Active","Pacing","",""
"195","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-25 11:22:21","2018-06-25 11:37:21","2018-06-25 11:23:22","2018-06-25","11:23:22","2018","6","11","Barney","15.00","","600x600","","Interval","Barney","1","","","Inactive","Resting"
"195","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-25 11:22:21","2018-06-25 11:37:21","2018-06-25 11:24:22","2018-06-25","11:24:22","2018","6","11","Barney","15.00","","600x600","","Interval","Barney","2","","","Inactive","Resting"
